source_row_hash,kontraktsdatum,publiceringsdatum,tilltradesdatum,municipality_name,brf_org_nummer,fastighetsbeteckning,adress,slutpris,utgangspris,pris_idag,kr_per_kvm,budpremie_kr,budpremie_pct,rum,boa_kvm,vaning,vaningar,hiss,balkong,varme_gemensam,bostadstyp,byggar,nyprod,manadsavg,arsavg_per_kvm,annonstid_dagar,source_name
d99b9259aafa3ca5dfcc998d896057ca47564932,2023-04-18,2023-03-31,2023-06-28,Gävle,716413-3634,STIGSLUND 36:1,Laxgången 42 A,2700000,2495000,2687715,36486,205000,8.21,3.0,74.0,,,False,False,True,radhus,1983,False,4844,786,18,VD Pro
cc3f21bca309dff8fd281bce0f3f5dce4aed6053,2023-04-17,2023-03-10,2023-07-13,Gävle,785000-3463,SÄTRA 30:1,Älgpasset 15A,1375000,1475000,1344318,12791,-100000,-6.77,4.0,107.5,,,False,False,False,radhus,1973,False,6388,713,37,VD Pro
9097da8c4e87d05a5c7fce47b40b42a31bbf90f2,2023-04-17,2022-11-09,2023-07-18,Gävle,769636-0077,FREDRIKSSKANS 7:11,Gökärtsvägen 16,3125000,3195000,3110781,31250,-70000,-2.19,5.0,100.0,,,False,False,False,radhus,2020,False,6400,768,158,VD Pro
618fabc88f826609c10b72b098d4dd4b371870cf,2023-04-17,2023-02-15,2023-05-14,Gävle,785000-0410,VÄSTER 10:5,Brändströmsgatan 15A,540000,550000,537543,29189,-10000,-1.81,1.0,18.5,2,3,False,False,False,lagenhet,1944,False,1292,838,60,VD Pro
5156dd5656689cfdd920aedba425c151e923e0e0,2023-04-16,2022-09-02,2023-06-11,Gävle,785000-1145,BRYNÄS 69:3,Hillmanskroken 9A,1075000,995000,1094816,18860,80000,8.04,2.0,57.0,3,3,False,True,False,lagenhet,1953,False,4320,909,226,VD Pro
bf615464230b9afd5cda25616345900a5f8774d9,2023-04-14,2023-03-31,2023-05-25,Gävle,785000-2226,SÖDER 56:8,Övre Åkargatan 56B,1165000,1275000,1159699,20261,-110000,-8.62,2.0,57.5,1,8,True,False,True,lagenhet,1960,False,3674,767,14,VD Pro
24e9f2a959c5d0d184165f6e0caa71716aa1cfe3,2023-04-14,2023-03-23,2023-06-19,Gävle,785000-1574,VÄSTER 11:20,Västra vägen 30B,1695000,1695000,1687288,27339,0,0.0,2.0,62.0,2,2,False,True,False,lagenhet,,False,3353,649,21,VD Pro
e87ac48bc9cba54c706d1354eb9727115609e4fb,2023-04-14,2023-03-23,2023-08-17,Gävle,769637-1082,FREDRIKSSKANS 7:8,Klöverstigen 10,2950000,2995000,2936577,36420,-45000,-1.5,3.0,81.0,,,False,False,False,lagenhet,2019,False,3690,547,21,VD Pro
9652aa05c3fa12e323550d99175acf9c020c000c,2023-04-14,2023-03-31,2023-06-07,Gävle,785000-0279,FORSBACKA 3:3,Rosendalsgatan 1,550000,500000,537727,10000,50000,10.0,2.0,55.0,2,3,False,False,True,lagenhet,1958,False,3125,682,14,VD Pro
c3be5fb830550a66633ff2d4a0c17979053b7dfd,2023-04-13,2023-03-18,2023-06-25,Gävle,785000-3539,BRYNÄS 96:7,Styrmansgatan 16,1650000,1650000,1680415,25385,0,0.0,2.0,65.0,2,4,True,True,False,lagenhet,1976,False,2955,546,25,VD Pro
9bc47737d3fc1dbe57dccb3c96144374f0b2d064,2023-04-13,2023-01-05,2023-07-13,Gävle,716413-4251,BJÖRSJÖ 28:1,Hövdingavägen 45D,1460000,1550000,1427422,18481,-90000,-5.8,3.0,79.0,,,False,False,False,villa,1982,False,5286,803,97,VD Pro
2673d5359f8b178a5f2cb66eaae79e37dd21944e,2023-04-13,2023-03-21,2023-06-29,Gävle,716413-5647,NORRTULL 23:9,Norra Kungsgatan 29,1600000,1650000,1592720,20779,-50000,-3.03,3.0,77.0,3,5,True,True,False,lagenhet,1987,False,5187,808,22,VD Pro
334b61cb0165c0e15616dbf6721b988dd4bd3b4d,2023-04-13,2023-04-05,2023-06-18,Gävle,716413-5100,NORRTULL 25:12,Kaplansgatan 24,2950000,2650000,2936577,39333,300000,11.32,2.0,75.0,3,3,False,True,False,lagenhet,1901,False,4866,779,8,VD Pro
713ec8811c3b7149a2c4ecd3c465822cec389d1f,2023-04-13,2023-01-20,2023-05-16,Gävle,785000-1087,SÖDER 12:4,Brunnsgatan 51 C,1060000,1150000,1055177,26500,-90000,-7.82,2.0,40.0,3,3,False,False,True,lagenhet,1942,False,3092,928,82,VD Pro
48bcfc2d802d5a3514ed1ae07c272a71e17fd292,2023-04-13,2023-03-30,2023-06-04,Gävle,785000-2721,SÖDER 45:5,Övre Arbetshusgatan 50,865000,875000,861064,33269,-10000,-1.14,1.0,26.0,3,4,False,False,False,lagenhet,1954,False,1552,716,14,VD Pro
f5bb29717dec9dffc3066888d511b2580b1149f7,2023-04-12,2023-02-22,2023-05-14,Gävle,785000-2622,NORRTULL 18:8,Valbogatan 31c,1045000,1045000,1040245,23222,0,0.0,1.0,45.0,3,4,True,True,False,lagenhet,1939,False,3184,849,48,VD Pro
02d32eb04dea32167056895f62275e4eff2c8b89,2023-04-12,2022-12-01,2023-10-05,Gävle,716458-6179,SÄTRA 177:1,Hyacintvägen 40A,1900000,1695000,1857604,20430,205000,12.09,4.0,93.0,,,False,False,False,radhus,1993,False,5624,726,131,VD Pro
160486709b3a46eebef16cd866898eeb8f3c8688,2023-04-11,2023-04-05,2023-06-29,Gävle,716413-3758,BJÖRSJÖ 36:1,Trumslagarvägen 14D,1175000,1175000,1148781,17803,0,0.0,2.0,66.0,,,False,False,False,lagenhet,1982,False,4831,878,6,VD Pro
c869e07f9531d36f51d810f2d66c16ce4a38a596,2023-04-11,2023-02-13,2023-05-30,Gävle,785000-0360,BRYNÄS 66:18,Fjärde Tvärgatan 52,740000,875000,753641,11473,-135000,-15.42,2.0,64.5,3,3,False,False,True,lagenhet,1964,False,3337,621,56,VD Pro
3909b97bcace0d9ef26cf63f6a647de2a41196e7,2023-04-07,2023-03-24,2023-06-27,Gävle,716413-6314,SÖDERTULL 22:6,Södra kopparslagargatan 27,1300000,1350000,1323963,19403,-50000,-3.7,2.0,67.0,2,4,True,True,False,lagenhet,1990,False,4026,721,13,VD Pro
57c4ec6ddf0c5d3f2e32aefd2556ae14c0a5d815,2023-04-06,2023-03-21,2023-05-25,Gävle,785000-1202,BRYNÄS 52:16,Andra tvärgatan 25B,1290000,1250000,1313779,23889,40000,3.2,2.0,54.0,2,3,False,True,False,lagenhet,1955,False,2769,615,15,VD Pro
69b847508b0db439590418da3801a69c85731722,2023-04-06,2023-02-10,2023-05-02,Gävle,769629-1181,VÄSTER 8:5,Brändströmsgatan 9A,950000,990000,945677,27941,-40000,-4.04,2.0,34.0,1,3,False,False,True,lagenhet,1950,False,2811,992,54,VD Pro
29493d9a9fb70445a2250c26357a8f47b6b95cc4,2023-04-06,2022-09-22,2023-05-14,Gävle,769622-7557,NORR 29:3,Norra skeppargatan 3B,1700000,1795000,1692265,28333,-95000,-5.29,2.0,60.0,1,3,False,False,False,lagenhet,,False,2563,513,196,VD Pro
cdb5b1b871d2cd58992e3943336dc23f92c11ed2,2023-04-06,2023-03-26,2023-06-29,Gävle,716413-4939,VÄSTER 13:12,Brändströmsgatan 16 A,1160000,1095000,1154722,25217,65000,5.93,2.0,46.0,2,3,False,False,True,lagenhet,1943,False,3550,926,10,VD Pro
3d0f9ce0c6cdd3029098a78418d13c20cfb53b88,2023-04-06,,2023-05-15,Gävle,785000-2044,SÖDER 43:5,Södra Centralgatan 13C,1090000,1090000,1110092,24773,0,0.0,1.0,44.0,2,3,False,False,False,lagenhet,1963,False,2250,614,,VD Pro
4373f835a3fb0512ce4f4d5d0453daa5fd91dd78,2023-04-05,2022-09-22,2023-08-31,Gävle,716413-3758,BJÖRSJÖ 36:1,Trumslagarvägen 10A,1595000,1595000,1559409,17243,0,0.0,3.0,92.5,,,False,False,False,radhus,1982,False,6450,837,195,VD Pro
c593c16693a6eda793696ebd911460a0021e9a9d,2023-04-05,2022-10-17,2023-06-18,Gävle,785000-1079,NORRTULL 27:14,Staketgatan 29,1280000,1395000,1274176,24381,-115000,-8.24,2.0,52.5,5,6,False,False,True,lagenhet,1954,False,3677,840,170,VD Pro
2eed9ebb492fce7b10fb6783e1dfcce391e7ba60,2023-04-04,2023-03-29,2023-06-01,Gävle,785000-2069,SÖDER 57:7,Södra Slottsgatan 23 B,1470000,1395000,1463311,18968,75000,5.37,3.0,77.5,2,4,False,False,False,lagenhet,1959,False,4297,665,6,VD Pro
c562803231232f4caf1bee2e65edc08c885e752a,2023-04-04,2022-11-05,2023-06-14,Gävle,785000-2275,SÖDER 46:5,Övre Arbetshusgatan  54B,1350000,1425000,1343857,22131,-75000,-5.26,2.0,61.0,3,9,True,True,False,lagenhet,1960,False,3636,715,149,VD Pro
4673275e89d31298b33ab5eff38533a864af535c,2023-04-04,2023-03-17,2023-05-07,Gävle,769639-0009,BRYNÄS 51:10,Andra Tvärgatan 24C,875000,875000,891129,20349,0,0.0,1.0,43.0,3,3,False,False,True,lagenhet,,False,2293,640,17,VD Pro
d946ff17be0dd642454ba040bd31aabe445574e1,2023-04-04,2023-03-06,2023-07-31,Gävle,716413-5423,VÄSTER 25:20,Kaplansgatan 15,1795000,1795000,1786833,24589,0,0.0,3.0,73.0,2,3,True,False,True,lagenhet,1951,False,4384,721,28,VD Pro
31df0ed1f683776f352f6e75a8b6d8d95dbe1e58,2023-04-01,,2023-06-26,Gävle,785000-0592,STIGSLUND 42:5,Furumovägen 21M,2150000,1995000,2131103,24157,155000,7.76,4.0,89.0,,,False,False,False,radhus,1961,False,5973,805,,VD Pro
a179e7fac2972c7f5dfcf9b58f33c51755318e68,2023-03-31,2023-03-24,2023-04-25,Gävle,716413-5423,VÄSTER 25:20,Staketgatan 16,1100000,975000,1090332,21569,125000,12.82,2.0,51.0,1,4,False,False,False,lagenhet,1948,False,2875,676,6,VD Pro
837f97773bb3098d96488373b09531aa499bd295,2023-03-31,,2023-04-26,Gävle,716413-4830,NORR 20:7,Ruddammsgatan 50,1225000,1150000,1214233,23113,75000,6.52,1.0,53.0,5,6,True,False,True,lagenhet,1984,False,2599,588,,VD Pro
ea2f967c27a56f3a92e40dc2ee511e9fcdc92066,2023-03-30,2023-03-09,2023-04-27,Gävle,785000-3539,BRYNÄS 96:6,Styrmansgatan 10,1000000,995000,1022592,14599,5000,0.5,2.0,68.5,5,7,True,False,False,lagenhet,1976,False,3670,643,20,VD Pro
c622ef0032d627635d92fb8f9761a6b6875c40b0,2023-03-30,2023-03-08,2023-06-04,Gävle,785000-0410,VÄSTER 10:2,Brändströmsgatan 19 A,1550000,1595000,1536377,31633,-45000,-2.82,2.0,49.0,3,3,False,False,True,lagenhet,1945,False,3199,783,21,VD Pro
f70ea483696097de16fa9f52712cd76995a56d91,2023-03-30,2023-01-05,2023-05-14,Gävle,785000-2176,BRYNÄS 46:1,Femte Tvärgatan 17C,1505000,1495000,1539001,21108,10000,0.66,3.0,71.3,1,4,False,False,True,lagenhet,1960,False,4775,804,83,VD Pro
75ca17628b342f8ae6a97eb68f2d0841ae6836ce,2023-03-30,2022-08-30,2023-05-30,Gävle,785000-2408,KRISTINELUND 3:9,Solgårdsgatan 22 B,1105000,995000,1069980,15876,110000,11.05,3.0,69.6,3,3,False,False,True,lagenhet,1962,False,3977,686,212,VD Pro
c547afdaf3dc4a46023aeecbc3c97d6e170ae2e3,2023-03-30,2023-03-03,2023-06-04,Gävle,785000-2002,SÖDERTULL 27:10,Fleminggatan 31 A,1430000,1550000,1462307,26000,-120000,-7.74,2.0,55.0,1,3,False,False,True,lagenhet,1961,False,2379,519,26,VD Pro
17f847e917ffe76041815fae63137c9077de962a,2023-03-30,2023-03-30,2023-07-31,Gävle,716413-5597,ÅBYN 45:35,Råvägen 8 B,990000,,958625,13200,,,3.0,75.0,,,False,False,False,radhus,1988,False,4044,647,0,VD Pro
6027a78529af6d09fc521839bba4e4d33ea0200a,2023-03-29,2023-03-10,2023-04-26,Gävle,769618-4170,NORRTULL 24:9,Norra Slottsgatan 24A,1250000,1275000,1239013,31250,-25000,-1.96,2.0,40.0,2,3,False,False,True,lagenhet,1955,False,2605,782,18,VD Pro
31b226e4b5d3788af72a72634ba740d2bd475858,2023-03-29,2023-02-28,2023-07-02,Gävle,716413-4913,SÄTRA 164:1,Krusbärsvägen 11 A,1100000,1195000,1065139,14103,-95000,-7.94,3.0,78.0,,,False,False,False,radhus,1987,False,5081,782,28,VD Pro
d60a09dda2769004a9409d6e25616d4de2dcb104,2023-03-29,2023-03-17,2023-05-24,Gävle,716458-5841,SÖDER 36:1,Brunnsgatan 60A,2300000,1695000,2279785,32394,605000,35.69,2.0,71.0,3,4,True,True,False,lagenhet,2003,False,4019,679,11,VD Pro
ee98ae876e2249c388f6db1f727ffde787678f97,2023-03-29,2023-03-02,2023-07-11,Gävle,785000-1103,BRYNÄS 46:4,Femte Tvärgatan 19A,775000,850000,792509,11314,-75000,-8.82,3.0,68.5,1,4,False,False,False,lagenhet,1952,False,4434,777,26,VD Pro
a07909ce247da268b78689907306447b498461dd,2023-03-29,2022-11-05,2023-06-01,Gävle,785000-1210,SÖDER 33:11,Södra Centralgatan 12B,1590000,1650000,1625922,22394,-60000,-3.63,3.0,71.0,2,3,False,True,False,lagenhet,1956,False,4352,736,143,VD Pro
483c6b5dbfaa29e7e37902c0cb6aaae7328c605d,2023-03-28,2022-08-05,2023-04-25,Gävle,785000-0410,VÄSTER 10:5,Brändströmsgatan 15B,630000,575000,624462,34054,55000,9.56,1.0,18.5,2,3,False,False,False,lagenhet,,False,1112,721,235,VD Pro
0907f848953e8772b77dae9a75e275943c70fbd4,2023-03-28,2022-10-05,2023-05-25,Gävle,769621-5131,ALDERHOLMEN 4:30,Toppsockergränd 6,3750000,3995000,3717041,31646,-245000,-6.13,5.0,118.5,5,5,True,False,False,lagenhet,2011,False,7170,726,174,VD Pro
5c79cb780566235f92099365b4b20550a7aa1f86,2023-03-28,2023-03-22,2023-06-20,Gävle,785000-0279,FORSBACKA 3:3,Esplanaden 3,475000,475000,459946,7308,0,0.0,3.0,65.0,2,3,False,True,False,lagenhet,1958,False,3576,660,5,VD Pro
b82434e5e8bc48be88576b0b2a2b1f0ab9afe3b0,2023-03-28,2023-01-24,2023-06-08,Gävle,716413-5365,SÄTRA 166:1,Vinbärsvägen 55 B,1320000,1250000,1278167,12055,70000,5.6,5.0,109.5,,,False,False,False,radhus,1987,False,7274,797,62,VD Pro
2a9f5d0dc82e67d80459167b7c9ae928afae4974,2023-03-28,2023-03-09,2023-07-11,Gävle,785000-1616,NORR 7:7,Norra Kopparslagargatan 19,1695000,1695000,1680102,24817,0,0.0,3.0,68.3,1,3,False,False,True,lagenhet,1961,False,3848,676,18,VD Pro
62fc04a8a0729883c8ef4140249568371ef926b0,2023-03-27,2023-03-17,2023-04-23,Gävle,785000-1566,SÖDER 56:9,Södra slottsgatan 22A,1670000,1590000,1655322,21974,80000,5.03,3.0,76.0,3,3,True,True,False,lagenhet,1961,False,4088,645,9,VD Pro
2e8a49107e7ddb7ee990cf4d56c565eee096141a,2023-03-24,,2023-04-16,Gävle,785000-1160,SÖDER 11:9,Södra Stapeltorgsgatan 11B,1320000,,1308398,31429,,,2.0,42.0,1,3,False,False,False,lagenhet,,False,2781,795,,VD Pro
08539c2ebe7f73bdf58cb896a96fef3cea2be3f1,2023-03-24,2022-12-05,2023-04-26,Gävle,769631-9818,SÖDER 10:7,Timmermansgatan 13,1750000,1850000,1734619,32407,-100000,-5.4,2.0,54.0,0,6,True,False,False,lagenhet,2017,False,3111,691,109,VD Pro
e788ac17e22a3c30e10e2467109ed19b340710fe,2023-03-24,,2023-06-15,Gävle,716413-3774,HEMLINGBY 33:7,Märgelvägen 22A,2650000,2850000,2709870,25481,-200000,-7.01,4.0,104.0,,,False,False,False,radhus,1981,False,4878,563,,VD Pro
e4d111371545a31a9fb32da5e9b6c20c41f5265e,2023-03-24,2022-08-23,2023-06-08,Gävle,769632-7605,VALLBACKEN 6:21,Strömsborgsvägen 6,2750000,2750000,2725830,36184,0,0.0,3.0,76.0,3,3,False,False,False,lagenhet,1901,False,3325,525,213,VD Pro
c0e45c3663c9a765136ec1432fd78ce2e4e4ba61,2023-03-24,2023-03-07,2023-06-29,Gävle,785000-2812,SÖDER 52:5,Kålhagsgatan 4 B,2075000,1995000,2056762,26035,80000,4.01,3.0,79.7,1,9,True,False,True,lagenhet,1958,False,4067,612,17,VD Pro
23ef9cd5238dfe8aa85ec8858f1e1792dc4c306b,2023-03-24,,2023-06-21,Gävle,785000-1608,BRYNÄS 79:8,Hillmansgatan 16B,820000,820000,838525,23429,0,0.0,1.0,35.0,2,3,False,False,False,lagenhet,1963,False,2043,700,,VD Pro
beaa2aedcea9a93baa6335c8a48ba1840c877131,2023-03-23,2023-03-09,2023-05-24,Gävle,769623-1690,ALDERHOLMEN 5:13,Stuvaregatan 52,3095000,3095000,3067798,30343,0,0.0,4.0,102.0,4,5,True,False,False,lagenhet,2014,False,5534,651,14,VD Pro
80f9230612581370c39fca158a1d77bc5f316f1f,2023-03-22,2022-12-08,2023-06-21,Gävle,716413-4244,BRYNÄS 10:7,Brynäsgatan 8 A,1080000,1095000,1104400,16364,-15000,-1.36,2.0,66.0,3,4,True,False,False,lagenhet,1982,False,4682,851,104,VD Pro
e8bb167b3565b7397742017b0bb02ae285257da7,2023-03-22,2023-01-11,2023-05-31,Gävle,769623-0551,VÄSTER 17:5,Byggmästargatan 13A,1630000,1795000,1615673,23286,-165000,-9.19,2.0,70.0,1,3,False,False,False,lagenhet,1933,False,4091,701,70,VD Pro
3313b7d11f408f46a040eba6a82f948e9d85b284,2023-03-22,2023-02-01,2023-06-29,Gävle,785000-2044,SÖDER 43:5,Södra Centralgatan 13 B,1395000,1395000,1426516,22320,0,0.0,2.0,62.5,3,3,False,False,True,lagenhet,1963,False,3179,610,49,VD Pro
1aa5c76f4c18a1f9563db97080919329737de7a2,2023-03-22,2023-03-15,2023-08-30,Gävle,785000-0212,OLSBACKA 42:13,Skogmursvägen 22F,2675000,2475000,2651489,25000,200000,8.08,5.0,107.0,,,False,True,False,radhus,,False,4733,531,7,VD Pro
9801e6ecdda10ba797025c6ec88ce5fc15245b28,2023-03-22,2022-11-21,2023-04-04,Gävle,716413-6512,SÄTRA 172:1,Krusbärsvägen 6 B,810000,850000,784329,7330,-40000,-4.7,4.0,110.5,0,0,False,False,True,radhus,1990,False,8136,884,121,VD Pro
48d44196a5f5d5b636a24187df06b4f45cb14124,2023-03-22,2023-02-03,2023-04-30,Gävle,785000-2127,SÄTRA 19:2,Ulvsmygen 27,950000,950000,919892,11801,0,0.0,3.0,80.5,3,5,True,False,True,lagenhet,1967,False,4162,620,47,VD Pro
9d5bd438fd98d725ea63ec835eb3ac5325c390e0,2023-03-21,2022-07-05,2023-06-07,Gävle,785000-3430,SÄTRA 29:1,Älgpasset 12 A,1295000,1295000,1253959,13925,0,0.0,4.0,93.0,,2,False,False,False,radhus,1972,False,5150,665,259,VD Pro
f4529df97b786b69ade9e99be75a99eb9c02ca6e,2023-03-21,2023-02-16,2023-04-27,Gävle,785000-1582,STIGSLUND 43:3,Furumovägen 16,1400000,1495000,1387695,24138,-95000,-6.35,2.0,58.0,9,9,True,False,True,lagenhet,1958,False,3165,655,33,VD Pro
f268e7ed53ea34631d8ad45a6cf2ebdcfe9c84ee,2023-03-20,2022-12-09,2023-04-23,Gävle,785000-1202,BRYNÄS 52:16,Andra Tvärgatan 25A,720000,975000,736266,13585,-255000,-26.15,2.0,53.0,2,3,False,False,True,lagenhet,1955,False,2744,621,101,VD Pro
dbef1233872e98e1037d7807c77c80096c98e2a4,2023-03-20,2023-01-29,2023-04-12,Gävle,785000-2127,SÄTRA 19:5,Norrbågen 39 A,1300000,1395000,1258800,16561,-95000,-6.81,3.0,78.5,1,2,False,False,False,lagenhet,1969,False,3957,605,50,VD Pro
ec730ad8075b11ed46415c9fd006a9ec5cc1bb4c,2023-03-20,2023-03-03,2023-06-29,Gävle,785000-3356,SÖDER 42:2,Södra Kopparslagargatan 13 B,2250000,2195000,2300833,20179,55000,2.5,4.0,111.5,1,4,True,False,True,lagenhet,1978,False,4807,517,17,VD Pro
3e8e048987cc2bc874bca91603bc96541127d494,2023-03-20,,2023-05-29,Gävle,769608-6441,NORR 45:1,Kyrkogatan 30,1630000,1690000,1615673,46571,-60000,-3.55,2.0,35.0,4,4,False,False,False,lagenhet,1927,False,2169,744,,VD Pro
cdfa121ed6b2bc7abb2f611444628011914f0f15,2023-03-20,2022-05-10,2023-06-29,Gävle,769636-3550,SÖDER 4:6,Slottsträdgårdsgatan 11 A,2850000,2850000,2824951,24153,0,0.0,5.0,118.0,3,3,False,False,False,lagenhet,1860,False,5481,557,314,VD Pro
ab56df0e6d3b7ba3f80cd4fa74856840ac554c55,2023-03-19,2023-02-25,2023-03-30,Gävle,785000-2085,SÖDER 75:5,Södra Kansligatan 32,2600000,2495000,2577148,22414,105000,4.2,5.0,116.0,3,7,True,True,False,lagenhet,1957,False,5281,546,22,VD Pro
878cc9931956d67091f661c1249b5e5141b1a47a,2023-03-17,2022-10-27,2023-05-09,Gävle,716413-6314,SÖDERTULL 22:6,Kaserngatan 60,2425000,2495000,2479787,23659,-70000,-2.8,3.0,102.5,3,5,True,False,False,lagenhet,1990,False,6053,709,141,VD Pro
4230a38be571283c356169a9ca797b62694b22f6,2023-03-17,2022-07-11,2023-04-27,Gävle,785000-2739,OLSBACKA 54:4,Soldatvägen 8 D,2450000,2495000,2428467,26630,-45000,-1.8,4.0,92.0,,,False,False,False,radhus,1955,False,5175,675,249,VD Pro
a12f8050734fb4beb8395cc9290f0f4cdaade18c,2023-03-17,2023-03-10,2023-06-01,Gävle,785000-2713,STRÖMSBRO 63:5,Brännerigatan 18C,2450000,2450000,2428467,25521,0,0.0,4.0,96.0,,2,False,False,True,radhus,1963,False,6199,775,7,VD Pro
bee1e2bcf701c805d783113bbe45ced1711e9ec6,2023-03-17,2023-03-10,2023-04-16,Gävle,785000-0022,VÄSTER 21:3,Byggmästargatan 14A,1495000,1495000,1481860,27840,0,0.0,2.0,53.7,2,3,False,False,False,lagenhet,1960,False,3476,777,7,VD Pro
99d8b7ff39c41faae08090b1458769657f6c6845,2023-03-17,2022-09-24,2023-05-11,Gävle,785000-1582,STIGSLUND 43:3,"Furumovägen 18, 8tr",880000,950000,872265,22564,-70000,-7.36,1.0,39.0,8,9,True,False,False,lagenhet,1959,False,2201,677,174,VD Pro
358d79f34469e43df8a6ac45ec483e63b304530d,2023-03-17,2023-03-03,2023-04-19,Gävle,769603-5141,HEMSTA 17:21,Sveavägen 23A,1480000,1530000,1513437,30833,-50000,-3.26,2.0,48.0,2,2,False,True,False,lagenhet,1999,False,3512,878,14,VD Pro
ea7f4ec66ff59fdde9492d8db0147f41c402ff4d,2023-03-16,,2023-07-20,Gävle,716413-4913,SÄTRA 164:1,Krusbärsvägen 9C,1295000,1295000,1253959,11667,0,0.0,5.0,111.0,,,False,False,False,lagenhet,1987,False,5953,644,,VD Pro
b76756851d9527cfbae1089cfa394a9ec6b16926,2023-03-14,2023-02-03,2023-04-18,Gävle,785000-2077,SÖDERTULL 16:15,Fleminggatan 18B,980000,880000,971386,24257,100000,11.36,2.0,40.4,2,3,False,False,True,lagenhet,,False,3411,1013,39,VD Pro
c66670be3ce04d2c26858e9257b3b3518d515f11,2023-03-14,2023-03-02,2023-04-27,Gävle,785000-3539,BRYNÄS 96:7,Styrmansgatan 16,895000,895000,915220,13664,0,0.0,2.0,65.5,3,6,True,False,True,lagenhet,1976,False,3491,640,12,VD Pro
4b8f9d33933e26558a12a0d847732e31ed3e2331,2023-03-14,2023-02-19,2023-05-01,Gävle,785000-2218,OLSBACKA 46:15,Parkvägen 28C,2600000,2650000,2577148,33333,-50000,-1.88,3.0,78.0,0,,False,False,False,lagenhet,1944,False,3980,612,23,VD Pro
7bbc640770cfb74c95544777962e27039fce3129,2023-03-13,2023-02-25,2023-05-31,Gävle,716413-5597,ÅBYN 45:35,Råvägen 9 A,705000,595000,682657,11190,110000,18.48,2.0,63.0,,,False,False,False,radhus,1988,False,3655,696,16,VD Pro
f526411a2fb8f8ed6d3062b42e237677fd3a177b,2023-03-10,2022-10-04,2023-05-04,Gävle,785000-1582,STIGSLUND 43:3,Furumovägen 16,1550000,1595000,1536377,20946,-45000,-2.82,3.0,74.0,7,9,True,False,False,lagenhet,1958,False,3806,617,157,VD Pro
200699b0464db52d100e344a0c5eda0accea0ade,2023-03-10,2023-02-17,2023-06-11,Gävle,769614-0941,NORR 17:6,Norra kopparslagargatan 13A,2125000,1950000,2106323,28716,175000,8.97,3.0,74.0,1,4,True,False,False,lagenhet,1987,False,4612,748,21,VD Pro
a0df840fc62519de307312901e07e5b0c89c5412,2023-03-10,2023-02-03,2023-05-01,Gävle,769619-9376,VALLBACKEN 13:1,Gustavsgatan 6,2775000,2950000,2750610,21850,-175000,-5.93,4.0,127.0,23,3,False,False,True,lagenhet,1923,False,7240,684,35,VD Pro
39f6b4e4e4f483f32ab8d17691ea946620212556,2023-03-09,2023-03-01,2023-05-31,Gävle,785000-2689,SÖDERTULL 14:1,Fleminggatan 2 G,2395000,2395000,2373950,41081,0,0.0,3.0,58.3,,2,False,False,True,radhus,1944,False,3173,653,8,VD Pro
8496f861ec852032abdcdbe29c3b9eeb12752c69,2023-03-09,2023-02-03,2023-06-08,Gävle,785000-0774,STIGSLUND 50:4,Tallåsvägen 5 B,1450000,1495000,1437256,23849,-45000,-3.01,3.0,60.8,2,3,False,False,True,lagenhet,1962,False,3883,766,34,VD Pro
e4d35036f61975216ad5a15ad427a52cf89f0562,2023-03-09,2022-08-09,2023-05-11,Gävle,716413-3576,ANDERSBERG 31:1,Brisgatan 47,2200000,2250000,2180664,20000,-50000,-2.22,3.0,110.0,,,False,False,False,radhus,,False,4201,458,212,VD Pro
9642692361298809407aea36471e579f445972a5,2023-03-08,2022-02-18,2023-05-16,Gävle,769631-1989,VÄSTER 8:1,Brändströmsgatan 1B,730000,750000,723584,32444,-20000,-2.66,1.0,22.5,3,4,False,False,False,lagenhet,1950,False,2062,1100,383,VD Pro
07e829ccffd585195ba74d721c81df61733fcc4a,2023-03-08,2023-01-24,2023-03-29,Gävle,769628-5365,STRÖMSBRO 28:5,Rösgatan 33I,1275000,1375000,1263794,22368,-100000,-7.27,2.0,57.0,2,2,False,False,False,lagenhet,1957,False,3991,840,43,VD Pro
41aba33b1d00dff8bb8d9c0ae9c75a0aa5e92f3e,2023-03-08,2023-02-21,2023-07-13,Gävle,769610-0523,VÄSTER 17:1,Engelbrektsgatan 8D,1875000,,1858520,31780,,,2.0,59.0,3,3,False,True,False,lagenhet,,False,3745,762,15,VD Pro
bf9741cff14327686f68899a31fa501ab962f218,2023-03-08,2023-02-23,2023-06-26,Gävle,785000-2721,SÖDER 45:5,Södra stapeltorgsgatan 20B,1950000,1995000,1932861,25000,-45000,-2.25,3.0,78.0,2,3,False,True,False,lagenhet,,False,3752,577,13,VD Pro
f6eae4fd1168b85ef69cb83cfdb5353cca7d539e,2023-03-07,2023-02-17,2023-05-01,Gävle,785000-3141,SÄTRA 79:1,Fältspatvägen 40,1495000,1495000,1447620,18688,0,0.0,3.0,80.0,4,5,True,True,False,lagenhet,1968,False,3721,558,18,VD Pro
1dfcdd9205e265abfea46c24d9952161429d7ef0,2023-03-07,2022-10-20,2023-06-13,Gävle,785000-1103,BRYNÄS 46:4,Femte Tvärgatan 19C,1375000,1425000,1406064,20221,-50000,-3.5,3.0,68.0,3,3,False,True,False,lagenhet,,False,4362,770,138,VD Pro
